Data Number,Hour,Minute,Seconds,Data Value
1,11,13,58,.59
2,11,13,58,48.59
3,11,13,58,39.43
4,11,13,58,48.16
5,11,13,58,48.67
6,11,13,58,48.59
7,11,13,58,48.59
8,11,13,58,48.67
9,11,13,58,5.93
10,11,13,58,49.00
11,11,13,58,7.80
12,11,13,58,48.59
13,11,13,58,48.59
14,11,13,58,9.93
15,11,13,58,38.86
16,11,13,58,48.59
17,11,13,58,4.08
18,11,13,58,6.40
19,11,13,58,49.01
20,11,13,58,48.59
21,11,13,58,6.16
22,11,13,58,48.59
23,11,13,58,48.59
24,11,13,58,48.59
25,11,13,58,48.69
26,11,13,58,49.01
27,11,13,59,6.16
28,11,13,59,4.10
29,11,13,59,3.77
30,11,13,59,23.80
31,11,13,59,48.57
32,11,13,59,48.57
33,11,13,59,48.57
34,11,13,59,48.57
35,11,13,59,48.67
36,11,13,59,48.57
37,11,13,59,48.59
38,11,13,59,5.80
39,11,13,59,6.05
40,11,13,59,4.08
41,11,13,59,7.01
42,11,13,59,49.00
43,11,13,59,25.11
44,11,13,59,49.10
45,11,13,59,8.15
46,11,13,59,49.01
47,11,13,59,8.03
48,11,13,59,48.71
49,11,13,59,49.00
50,11,13,59,35.52
51,11,13,59,48.16
52,11,13,59,4.53
53,11,13,59,49.01
54,11,13,59,49.12
55,11,13,59,48.60
56,11,13,59,48.59
57,11,13,59,2.93
58,11,13,59,8.03
59,11,13,59,13.55
60,11,13,59,3.19
61,11,13,59,48.60
62,11,13,59,48.60
63,11,13,59,6.81
64,11,13,59,48.69
65,11,13,59,49.01
66,11,13,59,48.60
67,11,13,59,48.71
68,11,13,59,6.16
69,11,13,59,4.42
70,11,13,59,3.16
71,11,13,59,2.73
72,11,13,59,49.03
73,11,13,59,48.26
74,11,13,59,48.59
75,11,13,59,48.60
76,11,13,59,48.59
77,11,13,59,48.59
78,11,13,59,5.30
79,11,13,59,39.15
80,11,13,59,5.47
81,11,13,59,22.12
82,11,13,59,39.79
83,11,13,59,29.55
84,11,13,59,48.71
85,11,13,59,49.01
86,11,13,59,48.16
87,11,13,59,48.60
88,11,13,59,30.37
89,11,13,59,48.59
90,11,14,0,49.01
91,11,14,0,39.96
92,11,14,0,48.16
93,11,14,0,48.60
94,11,14,0,49.01
95,11,14,0,4.10
96,11,14,0,2.73
97,11,14,0,5.80
98,11,14,0,22.00
99,11,14,0,48.59
100,11,14,0,4.08
101,11,14,0,49.01
102,11,14,0,48.60
103,11,14,0,49.13
104,11,14,0,14.82
105,11,14,0,39.77
106,11,14,0,48.71
107,11,14,0,48.14
108,11,14,0,48.59
109,11,14,0,6.16
110,11,14,0,4.10
111,11,14,0,48.16
112,11,14,0,4.53
113,11,14,0,6.19
114,11,14,0,49.00
115,11,14,0,2.74
116,11,14,0,6.29
117,11,14,0,48.59
118,11,14,0,7.94
119,11,14,0,4.99
120,11,14,0,6.50
121,11,14,0,4.53
122,11,14,0,6.16
123,11,14,0,48.59
124,11,14,0,6.16
125,11,14,0,49.01
126,11,14,0,48.60
127,11,14,0,48.71
128,11,14,0,6.16
129,11,14,0,49.01
130,11,14,0,48.16
131,11,14,0,48.60
132,11,14,0,48.59
133,11,14,0,48.59
134,11,14,0,48.69
135,11,14,0,5.78
136,11,14,0,6.16
137,11,14,0,4.53
138,11,14,0,5.78
139,11,14,0,6.16
140,11,14,0,48.59
141,11,14,0,48.60
142,11,14,0,48.59
143,11,14,0,8.13
144,11,14,0,49.10
145,11,14,0,48.60
146,11,14,0,48.60
147,11,14,0,48.14
148,11,14,0,2.85
149,11,14,0,48.59
150,11,14,0,48.16
151,11,14,0,48.71
152,11,14,0,49.01
153,11,14,0,48.60
154,11,14,0,49.10
155,11,14,0,4.75
156,11,14,0,5.51
157,11,14,0,5.75
158,11,14,1,4.99
159,11,14,1,3.77
160,11,14,1,6.19
161,11,14,1,48.28
162,11,14,1,3.91
163,11,14,1,48.60
164,11,14,1,22.67
165,11,14,1,22.67
166,11,14,1,49.01
167,11,14,1,8.13
168,11,14,1,48.59
169,11,14,1,48.59
170,11,14,1,10.56
171,11,14,1,49.03
172,11,14,1,12.69
173,11,14,1,48.60
174,11,14,1,48.17
175,11,14,1,4.54
176,11,14,1,48.59
177,11,14,1,2.73
178,11,14,1,4.53
179,11,14,1,48.17
180,11,14,1,2.73
181,11,14,1,48.26
182,11,14,1,47.78
183,11,14,1,6.59
184,11,14,1,48.72
185,11,14,1,48.16
186,11,14,1,48.57
187,11,14,1,48.57
188,11,14,1,48.28
189,11,14,1,48.16
190,11,14,1,33.91
191,11,14,1,4.10
192,11,14,1,6.31
193,11,14,1,4.54
194,11,14,1,8.03
195,11,14,1,5.25
196,11,14,1,23.62
197,11,14,1,48.26
198,11,14,1,15.07
199,11,14,1,32.04
200,11,14,1,48.59
201,11,14,1,48.26
202,11,14,1,11.35
203,11,14,1,48.59
204,11,14,1,48.69
205,11,14,1,48.59
206,11,14,1,48.59
207,11,14,1,48.16
208,11,14,1,48.67
209,11,14,1,48.59
210,11,14,1,48.60
