Data Number,Hour,Minute,Seconds,Data Value
1,11,32,37,6.40
2,11,32,37,9.74
3,11,32,37,2303.64
4,11,32,38,15.26
5,11,32,38,9.23
6,11,32,38,15.40
7,11,32,38,7.39
8,11,32,38,10.50
9,11,32,38,7.94
10,11,32,38,8.09
11,11,32,38,9.84
12,11,32,39,38.06
13,11,32,39,38.48
14,11,32,39,38.45
15,11,32,39,37.52
16,11,32,39,37.90
17,11,32,39,39.94
18,11,32,39,39.03
19,11,32,39,38.24
20,11,32,39,36.82
21,11,32,40,37.63
22,11,32,40,35.98
23,11,32,40,40.87
24,11,32,40,35.12
25,11,32,40,36.22
26,11,32,40,36.15
27,11,32,40,39.43
28,11,32,40,40.87
29,11,32,40,42.51
30,11,32,41,43.42
31,11,32,41,42.89
32,11,32,41,36.55
33,11,32,41,35.64
34,11,32,41,35.19
35,11,32,41,37.34
36,11,32,41,34.83
37,11,32,41,34.42
38,11,32,41,34.97
39,11,32,42,34.52
40,11,32,42,34.52
41,11,32,42,34.47
42,11,32,42,25.21
43,11,32,42,34.04
44,11,32,42,33.99
45,11,32,42,33.48
46,11,32,42,33.37
47,11,32,42,33.75
48,11,32,43,33.63
49,11,32,43,33.58
50,11,32,43,33.55
51,11,32,43,32.67
52,11,32,43,33.08
53,11,32,43,32.67
54,11,32,43,32.71
55,11,32,43,33.27
56,11,32,43,33.27
57,11,32,44,33.80
58,11,32,44,34.76
59,11,32,44,34.90
60,11,32,44,34.95
61,11,32,44,34.97
62,11,32,44,34.49
63,11,32,44,34.90
64,11,32,44,34.45
65,11,32,44,34.45
66,11,32,45,34.01
67,11,32,45,34.45
68,11,32,45,34.45
69,11,32,45,35.79
70,11,32,45,36.63
71,11,32,45,37.42
72,11,32,45,34.30
73,11,32,45,34.25
74,11,32,45,35.43
75,11,32,46,38.23
76,11,32,46,37.78
77,11,32,46,36.39
78,11,32,46,82.01
79,11,32,46,84.41
80,11,32,46,111.49
81,11,32,46,41.71
82,11,32,46,39.22
83,11,32,47,38.35
84,11,32,47,39.17
85,11,32,47,39.17
86,11,32,47,37.87
87,11,32,47,38.69
88,11,32,47,40.54
89,11,32,47,37.22
90,11,32,47,38.07
91,11,32,47,36.46
92,11,32,47,2302.82
93,11,32,48,2303.16
94,11,32,48,80.86
95,11,32,48,78.75
96,11,32,48,41.66
97,11,32,48,42.69
98,11,32,48,79.47
99,11,32,49,80.60
100,11,32,49,81.43
101,11,32,49,128.54
102,11,32,49,129.26
103,11,32,49,128.32
104,11,32,49,126.55
105,11,32,49,128.26
106,11,32,49,126.96
107,11,32,49,126.96
