Data Number,Hour,Minute,Seconds,Data Value
1,10,46,10,2260.10
2,10,46,10,2329.67
3,10,46,10,126.29
4,10,46,10,175.80
5,10,46,11,177.52
6,10,46,11,126.79
7,10,46,11,176.95
8,10,46,11,126.81
9,10,46,11,128.42
10,10,46,11,2329.76
11,10,46,11,178.38
12,10,46,12,177.50
13,10,46,12,175.79
14,10,46,12,2330.32
15,10,46,12,177.09
16,10,46,12,176.23
17,10,46,12,2329.45
18,10,46,13,175.38
19,10,46,13,177.09
20,10,46,13,176.23
21,10,46,13,2329.72
22,10,46,13,176.66
23,10,46,13,127.68
24,10,46,13,126.41
25,10,46,13,127.15
26,10,46,14,178.34
27,10,46,14,176.56
28,10,46,14,177.93
29,10,46,14,2330.15
30,10,46,14,2330.00
31,10,46,14,2330.15
32,10,46,15,2329.79
33,10,46,15,176.22
34,10,46,15,127.66
35,10,46,15,177.09
36,10,46,15,177.09
37,10,46,15,175.80
38,10,46,16,176.23
39,10,46,16,177.11
40,10,46,16,176.65
41,10,46,16,128.09
42,10,46,16,2329.90
43,10,46,16,2330.02
44,10,46,17,176.23
45,10,46,17,2330.03
46,10,46,17,2330.00
47,10,46,17,2329.86
48,10,46,17,2329.36
49,10,46,18,176.66
50,10,46,18,2329.81
51,10,46,18,176.66
52,10,46,18,177.42
53,10,46,18,177.95
54,10,46,18,128.52
55,10,46,19,2329.78
56,10,46,19,177.97
57,10,46,19,177.09
58,10,46,19,2329.84
59,10,46,19,2329.47
60,10,46,20,177.11
61,10,46,20,2329.40
62,10,46,20,635.48
63,10,46,20,176.65
64,10,46,20,176.25
65,10,46,20,194.38
66,10,46,20,175.84
67,10,46,21,160.34
68,10,46,21,148.47
69,10,46,21,134.88
70,10,46,21,121.82
71,10,46,21,110.65
72,10,46,21,104.99
73,10,46,21,90.86
74,10,46,22,77.17
75,10,46,22,64.14
76,10,46,22,63.47
77,10,46,22,105.51
78,10,46,22,106.16
79,10,46,22,37.01
80,10,46,22,2330.48
81,10,46,22,127.65
82,10,46,22,2330.48
83,10,46,23,2330.00
84,10,46,23,2329.74
85,10,46,23,2330.17
86,10,46,23,2329.28
87,10,46,24,2329.91
88,10,46,24,2330.17
89,10,46,24,2330.65
90,10,46,24,175.80
91,10,46,24,2330.10
92,10,46,25,2330.03
93,10,46,25,2330.02
94,10,46,25,66.92
95,10,46,26,52.43
96,10,46,26,127.22
97,10,46,26,95.15
98,10,46,26,2330.46
99,10,46,26,2330.10
100,10,46,26,635.87
101,10,46,26,127.66
102,10,46,26,178.77
103,10,46,27,635.85
104,10,46,27,2329.47
105,10,46,27,2329.79
106,10,46,27,128.50
107,10,46,27,127.66
108,10,46,27,178.27
109,10,46,28,2330.36
110,10,46,28,176.23
111,10,46,28,2329.24
112,10,46,28,176.23
113,10,46,28,127.20
114,10,46,28,128.85
115,10,46,28,175.38
116,10,46,29,127.15
117,10,46,29,126.82
118,10,46,29,2330.41
119,10,46,29,176.56
120,10,46,29,2330.31
121,10,46,29,177.09
122,10,46,30,176.23
123,10,46,30,128.50
124,10,46,30,127.97
125,10,46,30,177.52
126,10,46,30,177.11
127,10,46,30,178.81
128,10,46,30,177.52
129,10,46,30,2329.86
130,10,46,31,2329.42
131,10,46,31,2329.67
132,10,46,31,176.25
133,10,46,31,2329.72
134,10,46,32,177.43
135,10,46,32,127.70
136,10,46,32,128.85
137,10,46,32,127.58
138,10,46,32,2329.69
139,10,46,32,2329.60
140,10,46,33,2330.12
141,10,46,33,2330.34
142,10,46,33,177.13
143,10,46,33,2329.90
144,10,46,33,177.13
145,10,46,33,176.58
146,10,46,34,128.56
147,10,46,34,175.84
148,10,46,34,126.43
149,10,46,34,175.41
150,10,46,34,128.97
151,10,46,34,128.14
152,10,46,34,176.59
153,10,46,34,128.57
154,10,46,35,2329.67
155,10,46,35,2329.36
156,10,46,35,177.02
157,10,46,35,2330.19
158,10,46,35,176.70
159,10,46,36,2330.20
160,10,46,36,2329.78
161,10,46,36,2329.31
162,10,46,36,176.68
163,10,46,36,2329.72
164,10,46,37,177.01
165,10,46,37,177.97
166,10,46,37,177.86
167,10,46,37,177.13
168,10,46,37,126.74
169,10,46,37,176.70
170,10,46,37,176.15
171,10,46,38,127.70
172,10,46,38,128.13
173,10,46,38,176.25
174,10,46,38,128.09
175,10,46,38,127.15
176,10,46,38,233.70
177,10,46,38,220.39
178,10,46,38,128.09
179,10,46,38,2329.66
180,10,46,39,162.05
181,10,46,39,152.86
182,10,46,39,128.54
183,10,46,39,128.97
184,10,46,39,116.07
185,10,46,39,105.61
186,10,46,39,92.97
187,10,46,40,80.83
188,10,46,40,79.88
189,10,46,40,2329.52
190,10,46,40,2330.08
191,10,46,40,176.63
192,10,46,40,128.38
193,10,46,40,2330.26
194,10,46,41,2329.19
195,10,46,41,2329.95
196,10,46,41,176.65
197,10,46,41,2329.43
198,10,46,42,2328.92
199,10,46,42,177.06
200,10,46,42,126.67
201,10,46,42,125.93
202,10,46,42,127.24
203,10,46,42,2329.72
204,10,46,43,2329.24
205,10,46,43,176.22
206,10,46,43,176.52
207,10,46,43,2329.33
208,10,46,43,2329.42
209,10,46,44,2329.47
210,10,46,44,2329.36
211,10,46,44,176.95
