Data Number,Hour,Minute,Seconds,Data Value
1,10,36,6,2333.03
2,10,36,7,51.11
3,10,36,7,52.67
4,10,36,7,49.65
5,10,36,7,44.47
6,10,36,7,44.35
7,10,36,7,45.14
8,10,36,7,46.00
9,10,36,7,46.17
10,10,36,8,2328.63
11,10,36,8,2328.58
12,10,36,8,47.47
13,10,36,8,2328.27
14,10,36,8,46.13
15,10,36,8,46.61
16,10,36,9,48.38
17,10,36,9,2328.47
18,10,36,9,80.98
19,10,36,9,51.36
20,10,36,9,84.02
21,10,36,9,52.72
22,10,36,9,81.74
23,10,36,10,80.98
24,10,36,10,51.18
25,10,36,10,49.84
26,10,36,10,50.80
27,10,36,10,52.36
28,10,36,10,51.86
29,10,36,10,80.73
30,10,36,10,128.90
31,10,36,10,31.44
32,10,36,11,2328.61
33,10,36,11,19.55
34,10,36,11,15.43
35,10,36,11,14.92
36,10,36,11,15.59
37,10,36,11,13.55
38,10,36,11,14.11
39,10,36,11,14.37
40,10,36,12,13.60
41,10,36,12,14.17
42,10,36,12,26.10
43,10,36,12,14.83
44,10,36,12,15.59
45,10,36,12,16.98
46,10,36,12,16.16
47,10,36,12,2328.73
48,10,36,13,23.22
49,10,36,13,27.03
50,10,36,13,29.91
51,10,36,13,32.69
52,10,36,13,16.33
53,10,36,13,14.17
54,10,36,13,39.45
55,10,36,13,77.95
56,10,36,13,76.49
57,10,36,14,45.36
58,10,36,14,77.11
59,10,36,14,74.86
60,10,36,14,76.18
61,10,36,14,53.18
62,10,36,14,51.83
63,10,36,14,51.26
64,10,36,14,52.29
65,10,36,14,53.27
66,10,36,15,54.19
67,10,36,15,54.81
68,10,36,15,54.81
69,10,36,15,53.22
70,10,36,15,8.83
71,10,36,15,8.88
72,10,36,15,55.99
73,10,36,15,4.29
74,10,36,15,57.01
75,10,36,16,54.40
76,10,36,16,49.80
77,10,36,16,47.69
78,10,36,16,47.64
79,10,36,16,47.44
80,10,36,16,49.96
81,10,36,16,49.34
82,10,36,16,50.30
83,10,36,16,10.56
84,10,36,17,47.80
85,10,36,17,47.80
86,10,36,17,10.92
87,10,36,17,9.23
88,10,36,17,9.35
89,10,36,17,10.63
90,10,36,17,9.23
91,10,36,17,9.23
92,10,36,18,10.62
93,10,36,18,9.81
94,10,36,18,1.42
95,10,36,18,47.47
96,10,36,18,48.88
97,10,36,18,48.88
98,10,36,18,48.29
99,10,36,18,49.10
100,10,36,18,48.59
101,10,36,18,48.47
102,10,36,19,47.28
103,10,36,19,47.76
104,10,36,19,50.27
105,10,36,19,52.82
106,10,36,19,47.83
107,10,36,19,44.25
108,10,36,19,46.03
109,10,36,19,46.05
110,10,36,19,48.77
111,10,36,20,48.17
112,10,36,20,47.08
113,10,36,20,48.83
114,10,36,20,49.25
115,10,36,20,50.01
116,10,36,20,48.62
117,10,36,20,21.49
118,10,36,21,47.09
119,10,36,21,27.82
120,10,36,21,2.85
121,10,36,21,50.27
122,10,36,21,82.15
123,10,36,21,47.13
124,10,36,21,48.00
125,10,36,21,47.85
126,10,36,21,48.89
127,10,36,21,51.36
128,10,36,21,124.85
129,10,36,22,86.13
130,10,36,22,21.28
131,10,36,22,29.91
132,10,36,22,26.86
133,10,36,22,79.47
134,10,36,22,43.70
135,10,36,22,47.83
136,10,36,22,46.25
137,10,36,22,34.81
138,10,36,23,39.74
139,10,36,23,39.69
140,10,36,23,27.63
141,10,36,23,27.70
142,10,36,23,28.91
143,10,36,23,100.05
144,10,36,23,46.56
145,10,36,23,37.13
146,10,36,23,129.71
147,10,36,24,43.03
148,10,36,24,45.12
149,10,36,24,43.94
150,10,36,24,47.69
151,10,36,24,2330.00
152,10,36,24,46.20
153,10,36,24,45.48
154,10,36,25,132.26
155,10,36,25,103.69
156,10,36,25,46.39
157,10,36,25,52.72
158,10,36,25,34.28
159,10,36,25,81.74
160,10,36,25,43.27
161,10,36,25,81.38
162,10,36,25,124.90
163,10,36,26,74.33
164,10,36,26,43.39
165,10,36,26,76.49
166,10,36,26,81.33
167,10,36,26,80.48
168,10,36,26,41.90
169,10,36,26,81.48
170,10,36,26,81.05
171,10,36,26,76.68
172,10,36,27,75.53
173,10,36,27,29.70
174,10,36,27,36.46
175,10,36,27,86.50
176,10,36,27,43.44
177,10,36,27,32.00
178,10,36,27,81.70
179,10,36,27,85.78
180,10,36,27,294.31
181,10,36,28,2329.33
182,10,36,28,296.59
183,10,36,28,158.52
184,10,36,28,294.48
185,10,36,28,294.14
186,10,36,28,83.97
187,10,36,28,294.52
188,10,36,29,84.70
189,10,36,29,293.61
190,10,36,29,294.05
191,10,36,29,87.76
192,10,36,29,294.57
193,10,36,29,80.45
194,10,36,29,40.85
195,10,36,29,33.29
196,10,36,30,84.24
197,10,36,30,81.93
198,10,36,30,27.65
199,10,36,30,17.54
200,10,36,30,81.53
201,10,36,30,23.24
202,10,36,30,35.23
203,10,36,30,77.09
204,10,36,30,47.80
205,10,36,31,45.40
206,10,36,31,47.57
207,10,36,31,44.98
208,10,36,31,45.07
209,10,36,31,46.72
210,10,36,31,46.96
211,10,36,31,47.06
212,10,36,31,10.15
213,10,36,31,10.07
214,10,36,32,8.57
215,10,36,32,7.65
216,10,36,32,7.55
217,10,36,32,5.95
218,10,36,32,4.94
219,10,36,32,6.98
220,10,36,32,6.77
221,10,36,32,0.00
222,10,36,33,32.02
223,10,36,33,29.89
224,10,36,33,28.26
225,10,36,33,33.60
226,10,36,34,23.86
227,10,36,34,35.71
228,10,36,34,6.57
229,10,36,34,6.11
230,10,36,34,7.44
231,10,36,34,6.72
232,10,36,34,43.75
233,10,36,34,12.50
234,10,36,34,46.43
235,10,36,35,48.14
236,10,36,35,46.10
237,10,36,35,48.26
238,10,36,35,47.52
239,10,36,35,46.91
240,10,36,35,49.49
241,10,36,35,49.79
242,10,36,35,48.57
243,10,36,35,50.01
244,10,36,36,48.95
245,10,36,36,48.96
246,10,36,36,54.06
247,10,36,36,47.80
248,10,36,36,47.32
249,10,36,36,47.64
250,10,36,36,48.02
251,10,36,36,47.76
252,10,36,36,45.33
253,10,36,37,44.57
254,10,36,37,44.88
255,10,36,37,43.78
256,10,36,37,44.56
257,10,36,37,44.50
258,10,36,37,44.42
259,10,36,37,9.28
260,10,36,38,6.52
261,10,36,38,8.37
262,10,36,38,45.48
263,10,36,38,6.83
264,10,36,38,6.00
265,10,36,38,6.21
266,10,36,38,7.03
267,10,36,38,6.31
268,10,36,38,9.14
269,10,36,38,5.56
270,10,36,38,5.51
271,10,36,39,5.39
272,10,36,39,6.31
273,10,36,39,6.62
274,10,36,39,6.28
275,10,36,39,5.75
276,10,36,39,5.85
277,10,36,39,7.91
278,10,36,39,6.31
279,10,36,39,7.51
280,10,36,40,5.95
281,10,36,40,6.77
282,10,36,40,0.00
283,10,36,41,40.92
284,10,36,41,39.41
285,10,36,41,39.39
286,10,36,41,40.32
287,10,36,41,38.83
288,10,36,41,38.62
289,10,36,41,38.42
290,10,36,41,39.34
291,10,36,41,39.69
292,10,36,42,39.86
293,10,36,42,39.50
294,10,36,42,38.93
295,10,36,42,39.45
296,10,36,42,9.86
297,10,36,42,7.79
298,10,36,42,6.21
299,10,36,42,7.70
300,10,36,42,8.16
301,10,36,43,8.40
302,10,36,43,5.92
303,10,36,43,9.28
304,10,36,43,8.16
305,10,36,43,6.00
306,10,36,43,5.59
307,10,36,43,10.67
308,10,36,43,41.13
309,10,36,43,40.46
310,10,36,43,41.79
311,10,36,44,40.82
312,10,36,44,40.87
313,10,36,44,40.92
314,10,36,44,39.84
315,10,36,44,39.17
316,10,36,44,38.88
317,10,36,44,38.47
318,10,36,44,38.57
319,10,36,44,40.58
320,10,36,45,71.28
321,10,36,45,41.16
322,10,36,45,41.30
323,10,36,45,42.05
324,10,36,45,36.53
325,10,36,45,35.33
326,10,36,45,36.72
327,10,36,45,44.45
328,10,36,45,43.32
329,10,36,46,72.56
330,10,36,46,41.02
331,10,36,46,23.68
332,10,36,46,26.00
333,10,36,46,1.44
334,10,36,46,18.88
335,10,36,46,18.21
336,10,36,46,27.44
337,10,36,46,26.43
338,10,36,47,30.42
339,10,36,47,2330.74
340,10,36,47,22.57
341,10,36,47,19.24
342,10,36,47,19.79
343,10,36,47,19.33
344,10,36,47,18.37
345,10,36,48,19.96
346,10,36,48,18.68
347,10,36,48,16.26
348,10,36,48,19.19
349,10,36,48,18.62
350,10,36,48,2330.63
351,10,36,48,2330.84
352,10,36,49,36.92
353,10,36,49,37.30
354,10,36,49,34.66
355,10,36,49,37.87
356,10,36,49,120.39
357,10,36,49,108.53
358,10,36,49,107.86
359,10,36,49,105.97
360,10,36,49,105.51
361,10,36,50,110.93
362,10,36,50,34.21
363,10,36,50,107.68
364,10,36,50,105.40
365,10,36,50,115.25
366,10,36,50,33.73
367,10,36,50,432.45
368,10,36,50,136.34
369,10,36,51,223.88
370,10,36,51,34.87
371,10,36,51,34.61
372,10,36,51,35.64
373,10,36,51,35.84
374,10,36,51,35.33
375,10,36,51,34.61
376,10,36,51,35.93
377,10,36,51,84.28
378,10,36,52,82.87
379,10,36,52,92.34
380,10,36,52,65.79
381,10,36,52,66.39
382,10,36,52,68.02
383,10,36,52,20.61
384,10,36,52,16.62
385,10,36,52,81.41
386,10,36,52,88.72
387,10,36,53,174.09
388,10,36,53,42.31
389,10,36,53,42.00
390,10,36,53,45.76
391,10,36,53,48.77
392,10,36,53,55.09
393,10,36,53,53.82
394,10,36,53,41.88
395,10,36,53,59.89
396,10,36,54,51.42
397,10,36,54,48.05
398,10,36,54,49.29
399,10,36,54,49.89
400,10,36,54,32.96
401,10,36,54,29.09
402,10,36,54,29.60
403,10,36,54,29.17
404,10,36,54,28.71
405,10,36,55,22.57
406,10,36,55,29.21
407,10,36,55,29.19
408,10,36,55,29.07
409,10,36,55,29.07
410,10,36,55,29.50
411,10,36,55,29.50
412,10,36,55,29.48
413,10,36,55,29.50
414,10,36,56,29.60
