Data Number,Hour,Minute,Seconds,Data Value
1,10,43,51,2238.92
2,10,43,51,2332.13
3,10,43,51,2332.04
4,10,43,52,2331.97
5,10,43,52,2332.06
6,10,43,52,2332.97
7,10,43,52,177.09
8,10,43,53,177.07
9,10,43,53,177.09
10,10,43,53,2332.79
11,10,43,53,2331.92
12,10,43,53,2332.49
13,10,43,54,176.66
14,10,43,54,176.23
15,10,43,54,127.25
16,10,43,54,176.66
17,10,43,54,126.29
18,10,43,54,177.07
19,10,43,54,128.44
20,10,43,54,126.82
21,10,43,54,128.09
22,10,43,55,177.95
23,10,43,55,128.11
24,10,43,55,2331.47
25,10,43,55,2331.63
26,10,43,55,2332.64
27,10,43,56,2332.66
28,10,43,56,2331.99
29,10,43,56,177.11
30,10,43,56,177.50
31,10,43,56,175.80
32,10,43,56,177.95
33,10,43,57,178.38
34,10,43,57,126.72
35,10,43,57,213.33
36,10,43,57,197.95
37,10,43,57,128.09
38,10,43,57,128.09
39,10,43,57,126.69
40,10,43,57,124.66
41,10,43,58,138.02
42,10,43,58,113.40
43,10,43,58,97.67
44,10,43,58,81.05
45,10,43,58,72.20
46,10,43,58,53.61
47,10,43,58,2332.81
48,10,43,58,53.06
49,10,43,59,62.53
50,10,43,59,66.88
51,10,43,59,70.80
52,10,43,59,126.24
53,10,43,59,93.60
54,10,43,59,108.82
55,10,43,59,125.11
56,10,43,59,156.56
57,10,43,59,126.74
58,10,44,0,2332.35
59,10,44,0,2332.43
60,10,44,0,2332.45
61,10,44,0,2332.52
62,10,44,1,2331.95
63,10,44,1,177.93
64,10,44,1,2331.58
65,10,44,1,2331.97
66,10,44,1,178.79
67,10,44,2,128.52
68,10,44,2,2332.37
69,10,44,2,2331.94
70,10,44,2,2331.59
71,10,44,2,177.07
72,10,44,3,177.81
73,10,44,3,126.81
74,10,44,3,176.65
75,10,44,3,2218.04
76,10,44,3,177.04
77,10,44,3,126.79
78,10,44,3,176.22
79,10,44,4,127.65
80,10,44,4,177.06
81,10,44,4,127.22
82,10,44,4,127.97
83,10,44,4,2331.49
84,10,44,4,176.23
85,10,44,4,2331.99
86,10,44,5,177.07
87,10,44,5,2332.54
88,10,44,5,177.93
89,10,44,5,2332.45
90,10,44,5,175.39
91,10,44,5,2332.09
92,10,44,6,2331.71
93,10,44,6,2332.26
94,10,44,6,176.66
95,10,44,6,127.22
96,10,44,6,127.54
97,10,44,7,129.36
98,10,44,7,127.66
99,10,44,7,127.51
100,10,44,7,127.24
101,10,44,7,175.79
102,10,44,7,176.66
103,10,44,7,176.11
104,10,44,7,176.65
105,10,44,8,2332.85
106,10,44,8,176.15
107,10,44,8,128.08
108,10,44,8,127.66
109,10,44,8,176.25
110,10,44,8,177.93
111,10,44,8,126.34
112,10,44,8,2331.65
113,10,44,9,175.38
114,10,44,9,177.93
115,10,44,9,177.09
116,10,44,9,177.93
117,10,44,9,2331.71
118,10,44,9,177.93
119,10,44,10,176.65
120,10,44,10,177.09
121,10,44,10,2331.85
122,10,44,10,175.82
123,10,44,10,127.68
124,10,44,10,176.63
125,10,44,10,2332.13
126,10,44,11,178.38
127,10,44,11,128.81
128,10,44,11,2332.11
129,10,44,11,178.81
130,10,44,11,2331.53
131,10,44,12,2331.66
132,10,44,12,177.95
133,10,44,12,2332.64
134,10,44,12,2331.63
135,10,44,12,176.15
136,10,44,13,175.80
137,10,44,13,177.11
138,10,44,13,126.84
